Commission_Period,Commission_Amount,Agent_Name,Agent_ID,Company,Plan_Name,Source
2024-06-01,25.5,Rachel Sanchez,14182819,Austin Davis,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Brett B Martinez,32704112,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Brett B Martinez,32704112,Monica M Page Gilbert Ramirez May LLC,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Brian  Zimmerman,65217329,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Brian  Zimmerman,65217329,Javier Meyers,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Stacy A Hernandez,57446120,Todd Scott,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,10.42,Stacy A Hernandez,57446120,Delta Care Corporation,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,10.42,Stacy Morales,45632591,Delta Care Corporation,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,21.25,Stacy Morales,45632591,Victor Ramos,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,25.5,Robert  Navarro,96326277,Eric R Wilson,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Robert  Navarro,96326277,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Craig  Mullins,87516285,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Craig  Mullins,87516285,Monica M Page Gilbert Ramirez May LLC,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Brett P Barker,32912538,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Brett P Barker,32912538,Kathy Jones,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Kristin C Sullivan,23022032,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Kristin C Sullivan,23022032,Elizabeth Roth,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Amber  Bryan,39670304,"Alexis Freeman Anderson DBA Nguyen, Shelton and Odonnell",Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Amber  Bryan,39670304,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Anderson Johnston Howard,36821022,Cynthia Smith Contreras Patel,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,10.42,Anderson Johnston Howard,36821022,Delta Care Corporation,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,10.42,Eric E Harris,38838481,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Eric E Harris,38838481,Nicole Jonathan Mcclure DBA Ruiz-Huff,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-01-01,25.5,Kristina  Walters,98972443,Laurie Lee,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-02-01,25.5,Kristina  Walters,98972443,Laurie Lee,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-03-01,25.5,Kristina  Walters,98972443,Laurie Lee,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-04-01,25.5,Kristina  Walters,98972443,Laurie Lee,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-05-01,25.5,Kristina  Walters,98972443,Laurie Lee,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2023-06-01,25.08,Kristina  Walters,98972443,Laurie Lee,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Kristina  Walters,98972443,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Kristina  Walters,98972443,Delta Care Corporation,,Healthfirst
2024-06-01,25.5,Kristina  Walters,98972443,Laurie Lee,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Kristina  Walters,98972443,Laurie Lee,,Healthfirst
2023-07-01,25.08,Kristina  Walters,98972443,Laurie Lee,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2023-08-01,25.08,Kristina  Walters,98972443,Laurie Lee,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2023-09-01,25.08,Kristina  Walters,98972443,Laurie Lee,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2023-10-01,25.08,Kristina  Walters,98972443,Laurie Lee,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2023-11-01,25.08,Kristina  Walters,98972443,Laurie Lee,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2023-12-01,25.08,Kristina  Walters,98972443,Laurie Lee,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Kristina G White,60270211,Courtney Rivera,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Kristina G White,60270211,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Ruben M Huynh,63232122,Delta Care Corporation,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,25.5,Ruben M Huynh,63232122,Anna Evans,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,25.5,Jennifer I Hill,95959191,Tracy g Perez DBA Miller PLC,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,10.42,Jennifer I Hill,95959191,Delta Care Corporation,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,10.42,Brandon  Robert,32690036,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Brandon  Robert,32690036,Laurie Lee,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Brandon  Dennis Ward,49345301,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Brandon  Dennis Ward,49345301,Stephanie D Wright,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Brandon B Dixon,54297579,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Brandon B Dixon,54297579,Todd Butler,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Brandon Pace,36935306,Delta Care Corporation,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,25.5,Brandon Pace,36935306,Chelsea Butler Good Leach Senior Services Corp,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,25.5,Brandon M David,76396793,Andrew Hill,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Brandon M David,76396793,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Melissa  Bell,62740250,Zachary Laura Tucker,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Melissa  Bell,62740250,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Tonya  King,77017772,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Tonya  King,77017772,Patrick De La Evans,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Tonya  Wright Lee,83428032,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,21.25,Tonya  Wright Lee,83428032,Nicole Jonathan Mcclure DBA Ruiz-Huff,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Amy  King,93626490,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Amy  King,93626490,Austin Davis,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Amy  Morris,27729464,Colleen Michelle Butler,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,10.42,Amy  Morris,27729464,Delta Care Corporation,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,25.5,Amy  Baker,50716939,James Gregory Martinez,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,10.42,Amy  Baker,50716939,Delta Care Corporation,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,10.42,Amy A Santiago DE Brown,30288457,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Amy A Santiago DE Brown,30288457,Patrick De La Evans,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Amy L Friedman,37249421,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Amy L Friedman,37249421,Patrick De La Evans,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Timothy Chelsey,40023463,Patty S Jackson,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Timothy Chelsey,40023463,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Kelly  Richardson Mcclure,66265915,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Kelly  Richardson Mcclure,66265915,Patrick De La Evans,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Kelly  Dougherty,25004179,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Kelly  Dougherty,25004179,David T Lambert,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Kelly  Arias,77574051,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Kelly  Arias,77574051,Austin Davis,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Kelly  Webb Jacobs Sr,24314041,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Kelly  Webb Jacobs Sr,24314041,Brittany L Smith,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Kelly  Parker,91588106,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Kelly  Parker,91588106,Chelsea Butler Good Leach Senior Services Corp,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Kelly  Erickson,92771917,Delta Care Corporation,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,21.25,Kelly  Erickson,92771917,Diana Hayes Wilson Consulting Cherry Flowers Inc,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,25.5,Kelly Jenkins,87211913,Colleen Michelle Butler,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Kelly Jenkins,87211913,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Paul  Castro,74781082,Patty S Jackson,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Paul  Castro,74781082,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-01-01,175.0,Paul  Howard,65198129,Marvin Carpenter,,Healthfirst
2024-06-01,25.5,Paul  Carter,37692437,Eric R Wilson,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Paul  Carter,37692437,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-05-01,-175.0,Paul Butler,15619901,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-05-01,-611.0,Paul Butler,15619901,Nicole Jonathan Mcclure DBA Ruiz-Huff,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,21.25,Paul Singh,36041989,Colleen Michelle Butler,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,10.42,Paul Singh,36041989,Delta Care Corporation,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,10.42,Karen Michelle A,27506035,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Karen Michelle A,27506035,Austin Davis,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Devin M Davis,50695196,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Devin M Davis,50695196,Travis A Fisher,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Rachael  Zamora,77605007,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Rachael  Zamora,77605007,Juan Alexis Roth,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Joseph A AL Jones,81553593,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Joseph A AL Jones,81553593,Laurie Lee,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-02-01,175.0,Joseph H Stephens,97136384,Elizabeth Roth,,Healthfirst
2024-06-01,10.42,Joseph H Day,56182202,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Joseph H Day,56182202,Elizabeth Roth,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Lee  Mack,44925270,Jeffrey L Anderson,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Lee  Mack,44925270,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Lee A Burnett,33947697,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Lee A Burnett,33947697,Laurie Lee,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,178.5,Lee Al Jenkins,74733095,Andrew Hill,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,102.08,Lee Al Jenkins,74733095,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-02-01,175.0,Lee G Mcmahon,55713729,Stephen Moore,,Healthfirst
2024-06-01,611.0,Lee M Reyes,99921605,Lee H Rodriguez,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,175.0,Lee M Reyes,99921605,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Lee M Lee,83661092,Lee Lee,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Lee M Lee,83661092,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Lee M Brown,84623246,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Lee M Brown,84623246,Laurie Lee,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Lee M Thompson,42401550,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Lee M Thompson,42401550,Laurie Lee,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Lee S Collins,97916975,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Lee S Collins,97916975,Laurie Lee,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Lee S Anderson,31826795,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Lee S Anderson,31826795,Stephen Moore,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Emily Oconnor U,70915805,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Emily Oconnor U,70915805,Francisco Mullins,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,21.25,Charles  Wilson,38307969,Thomas Smith,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Charles  Wilson,38307969,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,AI X WU,35395362,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,21.25,AI X WU,35395362,Margaret Fh Nelson,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Ai Y Allen,64349903,Troy Ray,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Ai Y Allen,64349903,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Seth  Nelson,72074598,Steven Gregory Carpenter,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Seth  Nelson,72074598,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Seth  Leonard,85479851,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Seth  Leonard,85479851,Jennifer Jackson,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-01-01,175.0,Seth  Clark,68674504,James Gregory Martinez,,Healthfirst
2024-06-01,10.42,Seth  Soto,55615056,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Seth  Soto,55615056,Austin Davis,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Seth  Green,96545210,Colleen Michelle Butler,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,10.42,Seth  Green,96545210,Delta Care Corporation,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,10.42,Seth  Kim,39996287,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Seth  Kim,39996287,Diana Hayes Wilson Consulting Cherry Flowers Inc,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Seth  Page,28102071,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Seth  Page,28102071,Brittany L Smith,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,102.08,Seth B Sparks,86342450,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,178.5,Seth B Sparks,86342450,Kathy Jones,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Seth E Nelson Kim,73641088,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Seth E Nelson Kim,73641088,Elizabeth Roth,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Seth G Contreras,99352683,Samuel K Ochoa,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Seth G Contreras,99352683,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Seth I Velazquez,88646651,Todd Scott,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Seth I Velazquez,88646651,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Seth L Pittman,30729486,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Seth L Pittman,30729486,Laurie Lee,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Seth L Schmidt,90803190,Todd Scott,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Seth L Schmidt,90803190,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Seth L Scott,41726540,Thomas Smith,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Seth L Scott,41726540,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Seth L Kim,37468684,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Seth L Kim,37468684,Mary A Wright,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Seth L Page,19319433,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Seth L Page,16923612,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Seth L Page,16923612,Patrick De La Evans,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Seth L Page,19319433,Kathy Jones,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Seth M Velazquez,99130513,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Seth M Velazquez,99130513,Chelsea Butler Good Leach Senior Services Corp,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Seth M Galloway,77617168,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Seth M Galloway,77617168,Anthony Reid,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Seth N Gonzalez,67119387,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Seth N Gonzalez,67119387,Laurie Lee,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
